nombre,descripcion,lat,lng,tipo,poligono_coords,fecha_creacion,actividad_entrada,actividad_salida,prioridad_alerta,notas,status_entrada,status_salida
PENSION_CADIZ_PUEBLA_II,"Calle 27 Norte 69, Santa María La Rivera, Puebla 72010, Mexico",19.078862,-98.201213,pension,"[[19.0791593645, -98.2008338721], [19.0783507391, -98.2008767875], [19.0783862274, -98.2016680391], [19.0792556895, -98.2018531115], [19.0791593645, -98.2008338721]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_CARACOLITO_MTY,"Boulevard López Portillo, Moisés Sáenz, Apodaca, Nuevo León 66613, Mexico",25.835808,-100.256187,pension,"[[25.8370148143, -100.256258778], [25.8341661556, -100.255786709], [25.8338378313, -100.256060295], [25.837005158, -100.256569914], [25.8370148143, -100.256258778]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_CHACHAPA_PUEBLA,"Carril De San Cristóbal, Zona Industrial Chachapa, Puebla 72290, Mexico",19.05943,-98.103291,pension,"[[19.0595860597, -98.1022784143], [19.0604581555, -98.10404599], [19.0591981784, -98.1048989325], [19.0583210055, -98.1029516487], [19.0595860597, -98.1022784143]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_DE_LEON,"Boulevard Miguel De Cervantes Saavedra, Ciudad Industrial, León, Guanajuato 37564, Mexico",21.070969,-101.681516,pension,"[[21.0720380053, -101.681336894], [21.0704587002, -101.682479515], [21.070200904, -101.681787505], [21.070138332, -101.681366399], [21.0709417541, -101.680787042], [21.0720380053, -101.681336894]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_DE_TRAILERS_PAOLA_TULTITLAN,"Avenida Lago De Guadalupe, Ejido Teyahualco, Tultitlán, México 54900, Mexico",19.647849,-99.142637,pension,"[[19.6483244052, -99.1432416515], [19.6488195073, -99.1431236343], [19.6485062796, -99.1411227064], [19.6462126258, -99.1414874869], [19.6469047671, -99.143606432], [19.6483244052, -99.1432416515]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_DEL_NORTE_MTY,"Mex-85, Moisés Sáenz, Apodaca, Nuevo León 66613, Mexico",25.836575,-100.25503,pension,"[[25.8372590369, -100.25531506], [25.8372783496, -100.254861767], [25.8357188417, -100.254625733], [25.835359138, -100.255030746], [25.8372590369, -100.25531506]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_EJIDAL_TOLUCA,"Calle Profa. Manuela Ruiz Méndez, La Estación, Lerma, México 52006, Mexico",19.28357,-99.518817,pension,"[[19.2839052325, -99.5182417766], [19.2827710178, -99.5183919803], [19.2831381194, -99.5197625891], [19.2841280237, -99.5194487707], [19.2839052325, -99.5182417766]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_EL_COLORADO_QUERETARO,"Mex-45D, El Marqués, Querétaro, Mexico",20.567458,-100.251569,pension,"[[20.5684383112, -100.251932596], [20.5673886148, -100.25313959], [20.5666201722, -100.25226519], [20.5665850146, -100.25038228], [20.56727812, -100.249760007], [20.5684383112, -100.251932596]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_EL_DOLLAR_MTY,"Libramiento Noreste, Emiliano Zapata, General Escobedo, Nuevo León 66052, Mexico",25.826325,-100.288334,pension,"[[25.8274800399, -100.288534291], [25.8276490396, -100.287606247], [25.8252202495, -100.287214644], [25.825056075, -100.288115866], [25.8249160436, -100.289043911], [25.8264756939, -100.289285309], [25.8274800399, -100.288534291]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_EL_MEXIQUENSE,"Mex-57D, Polotitlán, México, Mexico",20.245887,-99.836699,pension,"[[20.246928083, -99.8369204289], [20.2456799064, -99.835305739], [20.244237948, -99.8363786226], [20.245662291, -99.8379718548], [20.246928083, -99.8369204289]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_EL_TRIANGULO,"Calle De La Ll Avenue 150, La Llave, Tlaquepaque, Jalisco 45618, Mexico",20.573677,-103.347324,pension,"[[20.5740308316, -103.346659898], [20.5731994101, -103.34645253], [20.5731441648, -103.348397131], [20.5739806089, -103.348448931], [20.5740308316, -103.346659898]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_GASOLINERA_RODRIGUEZ,"Mex-57, Doctor Arroyo, Nuevo León, Mexico",24.033693,-100.404586,pension,"[[24.0340705867, -100.403000538], [24.0318021716, -100.403724734], [24.0332229979, -100.407120411], [24.0353003155, -100.406085078], [24.0340705867, -100.403000538]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_K18_QUERETARO,"Carretera Libramiento Sur Poniente, Corregidora, Querétaro, Mexico",20.56449,-100.482292,pension,"[[20.5652690519, -100.481579313], [20.5645859825, -100.481201121], [20.5641691078, -100.481729516], [20.5641289271, -100.482287416], [20.5641013028, -100.482284733], [20.5640761898, -100.482668289], [20.5640962802, -100.482845315], [20.5641013028, -100.482974061], [20.5644101921, -100.483043799], [20.5647793518, -100.482724616], [20.5648898483, -100.482585141], [20.5652690519, -100.481579313]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_K20_CD_JUAREZ,"Carretera Ciudad Juárez-Janos 414, Kilómetro 20, Juárez, Chihuahua 32695, Mexico",31.605021,-106.454091,pension,"[[31.6053151196, -106.45509862], [31.605794838, -106.453660956], [31.6050866813, -106.452926031], [31.6035926817, -106.453671685], [31.6053151196, -106.45509862]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_LA_CIENEGA_MTY,"Mex-85, Moisés Sáenz, Apodaca, Nuevo León 66613, Mexico",25.854563,-100.240515,pension,"[[25.8559943627, -100.240111316], [25.8530206455, -100.239912832], [25.8532427114, -100.241924489], [25.8559943627, -100.240111316]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_LA_GRAN_TRACTOPENSION_SLP,"Mex-57, San Luis Potosí, Mexico",22.01086,-100.837394,pension,"[[22.0119699756, -100.839158561], [22.0128325802, -100.835097891], [22.0087543733, -100.836240512], [22.0087742672, -100.837313396], [22.0119699756, -100.839158561]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_LA_LLAVE_1,"Prolongación Camino Agua Amarilla, Tlajomulco De Zúñiga, Jalisco, Mexico",20.56902,-103.368932,pension,"[[20.5698292002, -103.36954488], [20.5702233902, -103.368620069], [20.5695453654, -103.368263335], [20.5690657238, -103.368021936], [20.5687668887, -103.367874415], [20.5684115884, -103.367735972], [20.5683211842, -103.367719879], [20.567896786, -103.368696203], [20.5676682633, -103.369184365], [20.5677586679, -103.369235327], [20.5690005006, -103.369874791], [20.5695328778, -103.370167152], [20.5696760167, -103.369866745], [20.5697739537, -103.369622664], [20.5698292002, -103.36954488]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_LA_LLAVE_2,"Calle Incalpa 91, La Llave, Tlaquepaque, Jalisco 45618, Mexico",20.574778,-103.348734,pension,"[[20.5752562604, -103.349116801], [20.5753089938, -103.348709106], [20.5740534318, -103.348110973], [20.5740132536, -103.348615228], [20.5752562604, -103.349116801]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_LA_LLAVE_ARTEZANOS,"Calle De Los Artesanos 5956, Lomas Del 4, Tlaquepaque, Jalisco 45599, Mexico",20.582489,-103.35118,pension,"[[20.5820411493, -103.351074362], [20.5823500023, -103.351814651], [20.5831886733, -103.351372087], [20.5828220692, -103.350564742], [20.5820411493, -103.351074362]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_LAZARO_CARDENAS_MICH,"Calle Las Rosas, Villa Tecnológico, Lázaro Cárdenas, Michoacán De Ocampo 60997, Mexico",17.975156,-102.235579,pension,"[[17.9756028981, -102.23497201], [17.9743418481, -102.235183591], [17.9745918756, -102.236463004], [17.9756386161, -102.236302385], [17.9756028981, -102.23497201]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_LOS_PINOS_EDOMEX,"Carretera Zumpango-Melchor Ocampo, Zumpango, México, Mexico",19.758567,-99.126009,pension,"[[19.7590651183, -99.1254415507], [19.7578206397, -99.1255273814], [19.7578004453, -99.1270562405], [19.7590827883, -99.1265788073], [19.7590651183, -99.1254415507]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_MAX_STORE_LA_ESTANCIA,"Mex-57, Villa De Guadalupe, San Luis Potosí, Mexico",23.165557,-100.525293,pension,"[[23.166512205, -100.527115732], [23.1670004583, -100.523253351], [23.1642533939, -100.522368222], [23.1635086683, -100.526611476], [23.166512205, -100.527115732]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_MEXIQUENSE_EDOMEX,"Calle Hacienda Portales, San Mateo Cuautepec, Tultitlán, México 54948, Mexico",19.638893,-99.14959,pension,"[[19.6391389468, -99.1487640242], [19.6377091227, -99.1494372587], [19.6385553982, -99.1506308417], [19.639411774, -99.1501560907], [19.6394067216, -99.1497859458], [19.6391389468, -99.1487640242]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_MIGUEL_PLATA,"Carretera Lázaro Cárdenas-Zihuatanejo, Barrio San Francisco, La Unión De Isidoro Montes De Oca, Guerrero 40812, Mexico",17.979237,-102.12982,pension,"[[17.9785498244, -102.129805825], [17.9796596114, -102.128853641], [17.9801366901, -102.129985533], [17.9792871319, -102.130648039], [17.9785498244, -102.129805825]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_MOBIL_HT_MTY,"Carretera Monterrey-Saltillo, Parque Industrial Santa Catarina, Santa Catarina, Nuevo León 66367, Mexico",25.685963,-100.472901,pension,"[[25.6861361617, -100.47176479], [25.6855608766, -100.471754061], [25.6855584594, -100.4747635], [25.6864238031, -100.474457728], [25.6861361617, -100.47176479]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_MOBIL_PEOTILLOS,"Mex-57, Guadalcázar, San Luis Potosí, Mexico",22.58714,-100.601698,pension,"[[22.5872762789, -100.602557961], [22.5878681543, -100.600999598], [22.5870533963, -100.600347821], [22.5862262509, -100.602026884], [22.5872762789, -100.602557961]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_PARADOR_YESENIA,"Mex-57, Galeana, Nuevo León, Mexico",24.393342,-100.39035,pension,"[[24.3924492503, -100.395534342], [24.3984681413, -100.390180653], [24.3955271281, -100.383646792], [24.3878176357, -100.386854714], [24.3924492503, -100.395534342]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_SANTIAGO_EDOMEX,"Avenida Recursos Hidráulicos, Tabla La Loma, Tultitlán, México 54980, Mexico",19.638333,-99.151619,pension,"[[19.638808135, -99.1509028039], [19.637125687, -99.1519005856], [19.6376814526, -99.1527481637], [19.6392426383, -99.1516430935], [19.638808135, -99.1509028039]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSIÓN_SILAO,"Mex-45, Barrio Purísima Del Progreso, Irapuato, Guanajuato 36810, Mexico",20.789962,-101.327669,pension,"[[20.7896976611, -101.328214625], [20.7907382987, -101.327780107], [20.7902894463, -101.326865474], [20.7893892298, -101.327270488], [20.7896976611, -101.328214625]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,media,,Disponible,Disponible
PENSIÓN_TLAQUEPAQUE,"Avenida Licenciado Antonio Álvarez Esparza 75, Las Liebres, Tlaquepaque, Jalisco 45623, Mexico",20.582203,-103.315738,pension,"[[20.5826296142, -103.315267134], [20.5827928286, -103.31629442], [20.5815850374, -103.316399026], [20.5813766234, -103.315460253], [20.5826296142, -103.315267134]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_TULA_HGO,"Mex-40D, Tula De Allende, Hidalgo, Mexico",20.094363,-99.299682,pension,"[[20.0928836843, -99.2995481629], [20.0953421715, -99.3020426173], [20.0965462116, -99.2997198243], [20.0941582737, -99.2975525994], [20.0928836843, -99.2995481629]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PENSION_URUAPAN_MICH,PENSION URUAPAN,19.418745,-101.999939,pension,"[[19.4195745159, -102.000122193], [19.4191596584, -101.998936656], [19.4172776085, -101.999505285], [19.4174749212, -102.000755194], [19.4194075611, -102.00019193], [19.4195745159, -102.000122193]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
PLAMI_S.A_C.V_GDL,"Calle Cebada 619, La Nogalera, Guadalajara, Jalisco 44470, Mexico",20.634746,-103.33875,cliente,"[[20.6347785674, -103.338957724], [20.6349492564, -103.338603672], [20.6346932228, -103.338453468], [20.6345325741, -103.338775333], [20.6347785674, -103.338957724]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
PLANTA_DE_ASFALTO_ASPASU_ELAM_FAW,"Avenida Tellez-Tlaquilpan, Zempoala, Hidalgo, Mexico",19.96221,-98.767967,cliente,"[[19.9624168799, -98.7670375108], [19.9618723314, -98.768040657], [19.9613219298, -98.7670649673], [19.9611152018, -98.7675638581], [19.961589163, -98.7686689283], [19.9622093442, -98.7695701505], [19.9627185967, -98.7692375566], [19.9624463233, -98.7685509111], [19.9629101963, -98.7682397748], [19.9624009443, -98.7671025182], [19.9624967443, -98.7674136544], [19.9628194387, -98.7680412913], [19.9624168799, -98.7670375108]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
PLANTA_ELAM FAW_PACHUCA,ARMADORA DE TRACTOCAMIONES,20.013689,-98.820153,otro,"[[20.0130889101, -98.8213388541], [20.0152863818, -98.8199904817], [20.0145958435, -98.8182953256], [20.0123857609, -98.8197992662], [20.0130889101, -98.8213388541]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,En Ruta,En Ruta
RECIC_PAPEL_EL_GALLO_NL,"Avenida Hermanos Gutiérrez De Lara, General Zuazua Centro, General Zuazua, Nuevo León 65750, Mexico",25.889353,-100.120796,cliente,"[[25.8898480341, -100.120566364], [25.8892783821, -100.120152666], [25.888616457, -100.12107774], [25.8891723895, -100.12161779], [25.8898480341, -100.120566364]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
RECICLADORA_EL_GALLO_GDL,"Calle Colón, Fracc Parques De Santa María, Tlaquepaque, Jalisco 45609, Mexico",20.592662,-103.411414,cliente,"[[20.5929928908, -103.411603954], [20.5924907254, -103.410793927], [20.5921266545, -103.411102381], [20.5927066567, -103.411966053], [20.5929928908, -103.411603954]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
RECICLAJES_MIRAVALLE,"Carretera Panamericana, Fraccionamiento Olimpias 11, Guadalupe, Zacatecas 98613, Mexico",22.751249,-102.48637,cliente,"[[22.7509914278, -102.486312367], [22.7515356007, -102.485955634], [22.7517260606, -102.48642502], [22.7509988484, -102.486843445], [22.7509914278, -102.486312367]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
REST_LA_CAPILLA_DE_GUADALUPE,"Mex-37D, La Unión De Isidoro Montes De Oca, Guerrero, Mexico",17.986591,-102.010363,otro,"[[17.9861765512, -102.011080622], [17.9858806196, -102.009559809], [17.9872403701, -102.009310364], [17.9874801749, -102.010785579], [17.9861765512, -102.011080622]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,En Ruta,En Ruta
SAMS_WALMART_AURRERA_EDOMEX,"Calle Camelia, Peñitas, Atizapán De Zaragoza, México 52920, Mexico",19.600919,-99.213456,cliente,"[[19.5987003172, -99.2129653887], [19.6003781139, -99.2139846281], [19.6010957203, -99.2154222922], [19.6025511378, -99.2163342432], [19.6032889485, -99.2161196665], [19.6045826359, -99.2168599562], [19.6064625068, -99.2159050898], [19.6055630014, -99.2144566969], [19.6027937061, -99.2137056784], [19.6017122529, -99.2125898794], [19.6010047563, -99.2117959456], [19.5972046243, -99.208844812], [19.5965274301, -99.210089357], [19.5967396853, -99.2110227657], [19.597396664, -99.2122351242], [19.5987003172, -99.2129653887]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
SERV_EMPRESA_ZIMAG_APODACA_NL,"Avenida Parque Industrial Monterrey 600, Intermex Industrial Campus Apodaca, Apodaca, Nuevo León 66000, Mexico",25.766387,-100.16476,cliente,"[[25.7668961777, -100.165423676], [25.7670024604, -100.164136215], [25.765577298, -100.164007469], [25.7655628048, -100.164806768], [25.7668961777, -100.165423676]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
SMURFIT_CARTON_TALA_JAL,"Calle Circunvalación Sur 46, Manuel M Diéguez, Tala, Jalisco 45306, Mexico",20.63819,-103.714159,cliente,"[[20.6388255753, -103.714720549], [20.6388657363, -103.713872971], [20.6387653336, -103.712928834], [20.636737185, -103.713551106], [20.63711872, -103.715160431], [20.6388255753, -103.714720549]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
SMURFIT_DE_CARTON_GUADALUPE_NL,"Autopista Monterrey-Aeropuerto, Parque Industrial NeXXus Guadalupe, Guadalupe, Nuevo León 67114, Mexico",25.695539,-100.147092,cliente,"[[25.6945859892, -100.143401756], [25.6906800744, -100.144410267], [25.6924590218, -100.149881973], [25.6951467288, -100.149688854], [25.6971963063, -100.149517193], [25.6978150398, -100.149345532], [25.6989558211, -100.14797224], [25.6987044635, -100.14668478], [25.6952627436, -100.146620407], [25.6945859892, -100.143401756]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
SOYITA_CEREAL_IZTAPALAPA_CDMX,"Leyes De Reforma, Central De Abastos, Iztapalapa, Ciudad De México 09040, Mexico",19.381277,-99.090643,cliente,"[[19.3814629441, -99.0906681097], [19.381389568, -99.090711025], [19.3813111315, -99.0907378471], [19.3812276345, -99.0907405293], [19.3811416073, -99.0907512581], [19.3811087145, -99.0907566226], [19.3811036541, -99.0905608213], [19.3811061843, -99.0904132998], [19.3814528233, -99.0904186642], [19.3814629441, -99.0906681097]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
TALLER _JALMICH_TQPQ_JAL,"Calle Valle De San Lázaro 243, Fraccionamiento Real Del Valle, Tlajomulco De Zúñiga, Jalisco 45654, Mexico",20.551159,-103.368313,taller,"[[20.5519180467, -103.368411643], [20.5506120619, -103.369141204], [20.5501669604, -103.368134303], [20.551181614, -103.367466432], [20.5519180467, -103.368411643]]",2025-11-19 14:45:48,Mantenimiento,Esperando asignación,baja,,En Taller,Disponible
TALLER_MECANICO_AV_INGLATERRA,"Avenida Inglaterra 3176, Fraccionamiento Vallarta Poniente, Guadalajara, Jalisco 44110, Mexico",20.672646,-103.394091,taller,"[[20.672710387, -103.394106243], [20.6726903109, -103.394007002], [20.6725372308, -103.394074057], [20.672582402, -103.39416257], [20.672710387, -103.394106243]]",2025-11-19 14:45:48,Mantenimiento,Esperando asignación,baja,,En Taller,Disponible
TALLER_MIGUEL_PLATA_MOR_MICH,"Periférico Paseo De La República 650, Ejido La Quemada, Morelia, Michoacán De Ocampo 58337, Mexico",19.689944,-101.239625,taller,"[[19.6900518406, -101.239397876], [19.6895080332, -101.23979546], [19.689869163, -101.240058316], [19.6902387184, -101.23947566], [19.6900518406, -101.239397876]]",2025-11-19 14:45:48,Mantenimiento,Esperando asignación,baja,,En Taller,Disponible
TALLER_QUINTANAR_TQPQ_JAL,"Calle San Carlos 380A, Valle De La Misericordia, Tlaquepaque, Jalisco 45615, Mexico",20.557928,-103.349375,taller,"[[20.5580881118, -103.349659247], [20.5580554636, -103.348905546], [20.5576913106, -103.34895919], [20.5577164246, -103.349694116], [20.5580881118, -103.349659247]]",2025-11-19 14:45:48,Mantenimiento,Esperando asignación,baja,,En Taller,Disponible
TALLERES_SAUCEDO_URUAPAN,"Calle Villamar 26, San Rafael, Uruapan, Michoacán De Ocampo 60137, Mexico",19.420791,-102.013452,taller,"[[19.4209757781, -102.014401334], [19.421107317, -102.012024897], [19.4205634538, -102.012035626], [19.4203307304, -102.014398652], [19.4209757781, -102.014401334]]",2025-11-19 14:45:48,Mantenimiento,Esperando asignación,baja,,En Taller,Disponible
TAPI _TOLUCA_EDOMEX,"13 Oriente, Francisco I Madero, Lerma, México 52106, Mexico",19.310187,-99.558436,cliente,"[[19.3105787579, -99.5579878849], [19.3102041239, -99.5592914385], [19.3095864823, -99.5590983194], [19.3099864308, -99.5578162235], [19.3105787579, -99.5579878849]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
TBC_DE_MÉXICO_SLP,"Eje 114 120, Zona Industrial, San Luis Potosí 78395, Mexico",22.116098,-100.908017,cliente,"[[22.1157771716, -100.909310385], [22.1178048072, -100.907776161], [22.116562878, -100.90605091], [22.1145658505, -100.907636833], [22.1157771716, -100.909310385]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
TBC_MEXICO_2_SLP,PARQUE INDUSTRIAL SAN LUIS POTOSI,22.079346,-100.881153,cliente,"[[22.0797297538, -100.881750445], [22.080045412, -100.880956511], [22.078782775, -100.880248408], [22.0784447443, -100.881061118], [22.0797297538, -100.881750445]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
TECHNOSTEEL_APODACA_NL,"Calle Helios, Zona Industrial Interamerican, Apodaca, Nuevo León 66626, Mexico",25.778208,-100.140452,cliente,"[[25.778654838, -100.139872683], [25.7774568541, -100.13978417], [25.7776186793, -100.141500784], [25.778654838, -100.141227198], [25.778654838, -100.139872683]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
TECNO_LLANTAS_1_PUEBLA,"Calle 15 Norte, Barrio San Miguelito, Puebla 72090, Mexico",19.051506,-98.207675,cliente,"[[19.0516522692, -98.2077411417], [19.0515229693, -98.2074487809], [19.0512947929, -98.2075748448], [19.0514088811, -98.2078698877], [19.0516522692, -98.2077411417]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
TECNO_LLANTAS_2_PUEBLA,"Calle 15 Norte 214, Barrio San Matías, Puebla 72090, Mexico
FIN DE VIAJE",19.050654,-98.207549,cliente,"[[19.0511824096, -98.207981864], [19.0504522423, -98.2065602932], [19.0498589791, -98.2069197092], [19.0505916842, -98.2083010468], [19.0511824096, -98.207981864]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
TECNO_LLANTAS_LEON_GTO,"Calle Oro 420, San José Del Consuelo, León, Guanajuato 37200, Mexico",21.15999,-101.663653,cliente,"[[21.1601625781, -101.663583778], [21.1600625236, -101.663326286], [21.1595622502, -101.663634741], [21.1597498529, -101.66403439], [21.1602409347, -101.663757537], [21.1601625781, -101.663583778]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
TEQUILA_EL_PATRON_ATOTONILCO_JAL.,"Calle Emiliano Zapata, Atotonilco El Alto, Jalisco, Mexico",20.525459,-102.548517,cliente,"[[20.5285020244, -102.552419307], [20.5311947393, -102.547548415], [20.5255882124, -102.545509937], [20.5228552073, -102.546711566], [20.5211269582, -102.546969058], [20.5204436916, -102.548041942], [20.5285020244, -102.552419307]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
TEQUILERA_EL_MILAGRO_TEPATITLAN_JAL.,"Jal-349, Tepatitlán De Morelos, Jalisco, Mexico",20.838206,-102.723238,cliente,"[[20.8386700899, -102.722630298], [20.8377074931, -102.722472048], [20.8375378464, -102.724170568], [20.8384427888, -102.724285903], [20.8386700899, -102.722630298]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
TERRAFIL_MEXICO_QRO,"Chichimequillas-Hacienda El Paraíso, El Marqués, Querétaro, Mexico",20.619379,-100.220454,cliente,"[[20.6197657212, -100.22129564], [20.6195749321, -100.219503925], [20.619128083, -100.219332263], [20.6186611493, -100.220845029], [20.6197657212, -100.22129564]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
TEXTILES_PUEBLA,"Calle Resurrección Norte 11A, Zona Industrial Resurrección, Puebla 72227, Mexico",19.08015,-98.149006,cliente,"[[19.0803302485, -98.1488165259], [19.0798055334, -98.1489479542], [19.0798993232, -98.1492966413], [19.0803834804, -98.149151802], [19.0803302485, -98.1488165259]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,Peaje,Descargando,En Ruta
TIENDAS_3B_SAN_ANTONIO_ISLA_METEPEC_EDOMEX,"Toluca-Tenango De Arista, San Antonio La Isla, México, Mexico",19.172316,-99.577064,cliente,"[[19.1729322772, -99.5764815837], [19.1729145432, -99.5773264795], [19.1723369198, -99.5773479372], [19.1723191857, -99.5776966244], [19.1714020776, -99.5776778489], [19.1713742096, -99.5764386684], [19.1729322772, -99.5764815837]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
TRACTO PENSION CULIACAN,"Boulevard Jesús Kumate Rodríguez, Fraccionamiento Bugambilias, Culiacán, Sinaloa 80145, Mexico",24.766128,-107.448628,pension,"[[24.7662495621, -107.447806562], [24.7656017144, -107.447967495], [24.7659621714, -107.449847723], [24.7665783557, -107.449710931], [24.7662495621, -107.447806562]]",2025-11-19 14:45:48,Esperando asignación,Saliendo de pensión,baja,,Disponible,Disponible
TROGLO_DE_LEON_TLAJOMULCO_JAL,"Calle Jacaranda, Tlajomulco De Zúñiga, Jalisco, Mexico",20.482184,-103.272759,cliente,"[[20.4820776493, -103.272238703], [20.4816128094, -103.273083599], [20.4823590652, -103.273547621], [20.4827912386, -103.272686632], [20.4820776493, -103.272238703]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
VIVERES_LA_PILA_TULTITLAN_EDOMEX,"Avenida De Las Torres 1, San Mateo, Tultitlán, México 54910, Mexico",19.639099,-99.137265,cliente,"[[19.639432569, -99.1375200058], [19.6394628831, -99.1369460131], [19.638598929, -99.1368709112], [19.6385686148, -99.1374663616], [19.639432569, -99.1375200058]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
WALMART_BAE_TLAJOMULCO_JAL,"Carretera Guadalajara-Chapala, Tlajomulco De Zúñiga, Jalisco, Mexico",20.434219,-103.245118,cliente,"[[20.4371891432, -103.243278922], [20.4350477295, -103.24965185], [20.4296890378, -103.248396576], [20.431981334, -103.240982951], [20.4371891432, -103.243278922]]",2025-11-19 14:45:48,Entrega en curso,Tránsito,baja,,Descargando,En Ruta
